10.0,0.006443277000000068,0.0063366352205722,0.07960298499787681,
20.0,0.012513781999999992,0.0023742761963864815,0.04872654508978121,
30.0,0.0035955490000000516,0.0015339866466975867,0.0391661415855275,
40.0,0.0036958729999999633,6.919538287142208E-8,2.630501527682926E-4,
50.0,0.0050156870000000065,3.0529754170307163E-6,0.0017472765714192807,
60.0,3.788200000000001E-4,4.9769351599998677E-8,2.2309045609348392E-4,
70.0,3.638919999999999E-4,4.692126633599895E-8,2.1661317212025438E-4,
80.0,3.746180000000004E-4,1.1452472207599593E-7,3.3841501455460855E-4,
90.0,0.019584590000000034,3.954533797118899E-4,0.01988600964778731,
100.0,0.022867077999999933,0.0034576019335639274,0.05880137696996497,
200.0,0.11552967800000014,0.5606586279177032,0.7487714123266881,
300.0,0.15971074199999993,0.017523525329781332,0.13237645307901755,
400.0,0.20277540800000013,0.004526979341265412,0.06728283095460098,
500.0,2.402639999999981E-4,5.915374630400135E-8,2.4321543187882087E-4,
600.0,0.4791518479999999,0.2621208706896224,0.5119774122845875,
700.0,0.5595927190000002,0.013056402792745725,0.11426461741390344,
800.0,0.9009953529999994,0.6511829884254148,0.8069590995988674,
900.0,1.2244444199999982,0.19261006164850336,0.4388736283356558,
1000.0,1.4097817989999988,0.4520394728467856,0.672338808077286,
2000.0,1.968729999999986E-4,6.266522287100093E-8,2.503302276414116E-4,
3000.0,11.274091381000007,0.5697312768607503,0.7548054563003306,
4000.0,19.46811413,2.470695006324263,1.571844459965509,
5000.0,30.047849850000002,1.9187236309147693,1.3851799994638854,
10.0,0.006174542999999946,0.018248419872088046,0.1350867124186833,
20.0,0.03994123900000063,0.9866077384334667,0.993281298743446,
30.0,5.607450000000004E-4,4.422164597499267E-8,2.1028943381680562E-4,
40.0,3.7321700000000067E-4,8.414177439110041E-7,9.172882556268798E-4,
50.0,7.464409999999931E-4,9.490155051900879E-8,3.080609526035534E-4,
60.0,3.0977399999999904E-4,9.295872492399972E-8,3.048913329761929E-4,
70.0,6.265549999999958E-4,9.986429751497494E-5,0.009993212572290001,
80.0,8.752119999999907E-4,1.246309530560202E-7,3.530310936107756E-4,
90.0,3.7043199999999986E-4,4.866518537599864E-8,2.2060187074455793E-4,
100.0,0.0011836059999999994,1.1331710876401065E-7,3.366260666734094E-4,
200.0,0.0017896149999999883,1.9265752477506177E-7,4.3892769880136495E-4,
300.0,2.0853599999999845E-4,6.032845670400103E-8,2.456185186503677E-4,
400.0,0.0037341119999999574,3.8915475345649835E-7,6.238226939255243E-4,
500.0,4.343230000000014E-4,3.6183864670996854E-8,1.9022056847511746E-4,
600.0,0.005296059000000003,1.6363257315186478E-6,0.0012791894822576707,
700.0,0.004090532999999974,1.0534986209113158E-6,0.0010264008090952168,
800.0,0.004444176999999976,5.365704196712173E-7,7.325096720666678E-4,
900.0,4.5717100000000166E-4,3.2995517758996004E-8,1.8164668386457265E-4,
1000.0,4.4275000000000114E-4,4.554233675499913E-6,0.0021340650588723654,
2000.0,0.018411235000000033,2.545238935377348E-5,0.005045036110254661,
3000.0,0.04966701199999995,3.46565672778615E-5,0.005886982867128246,
4000.0,0.07874360499999952,2.450666444529749E-4,0.015654604576704416,
5000.0,0.11479162699999898,2.7186302206003675E-4,0.016488269225726417,
10.0,0.0033221899999999454,0.006489424651815925,0.08055696525947291,
20.0,0.0022575510000000043,7.070195821739694E-5,0.008408445648120521,
30.0,1.6375799999999898E-4,4.330728534359949E-7,6.580827101785875E-4,
40.0,9.087979999999876E-4,1.2931718811960218E-6,0.0011371771547107432,
50.0,8.929429999999883E-4,2.1996017775102724E-7,4.689991234011288E-4,
60.0,8.323159999999914E-4,2.5825728801439735E-6,0.001607038543453135,
70.0,6.811359999999956E-4,7.783956795040403E-7,8.822673514893546E-4,
80.0,0.0013743990000000003,1.30135533779901E-6,0.001140769625208793,
90.0,9.42859999999987E-4,5.7139848400033304E-8,2.3903942854691003E-4,
100.0,0.0017215219999999916,6.743799351604937E-8,2.596882621838141E-4,
200.0,0.003255452999999978,1.0523779779116102E-7,3.2440375736289036E-4,
300.0,0.002152577999999979,5.856819759161048E-7,7.652986187862257E-4,
400.0,0.0033193779999999796,1.0180636511615842E-7,3.190710972748212E-4,
500.0,0.005449099000000005,1.0087706812919786E-4,0.010043757669776679,
600.0,0.009192558000000009,2.4786186700863745E-4,0.015743629410292833,
700.0,0.011238310999999964,9.441655266279828E-6,0.0030727276589831106,
800.0,0.01551032900000016,6.961171821475418E-5,0.00834336372302887,
900.0,0.014380847000000066,3.857506606959072E-5,0.0062108828736010405,
1000.0,0.015946563000000184,3.098566296025687E-6,0.0017602744945109236,
2000.0,0.031396669000000425,5.9991487265420845E-5,0.007745417178268763,
3000.0,0.047033453999999926,5.198378576388909E-5,0.007209978208281152,
4000.0,0.0629725219999999,1.8605154888551995E-4,0.013640071439897958,
5000.0,0.07941449499999961,1.2128962578598478E-4,0.011013156940041523,
